activity_code,subject_id,trial,age_group,acc1_magnitude_mean,acc1_magnitude_std,acc1_magnitude_max,acc1_magnitude_min,gyro_magnitude_mean,gyro_magnitude_std,gyro_magnitude_max,gyro_magnitude_min,acc1_jerk_max,acc1_jerk_mean,fall_event
F12,SA08,01,adult,1.0035383852667235,0.4816906506063483,13.945087095517277,0.09043622580304864,15.524861715940256,37.654099793039464,572.2095344838441,0.279698223569082,4.773753871195552,0.024233372213353345,1
F12,SA08,02,adult,0.9829791303502114,0.3682022552957402,10.989464309312991,0.0471993983343538,20.883351725698986,36.35521414960112,492.38922133127795,0.279698223569082,3.735994244471737,0.021107237906019264,1
F12,SA08,03,adult,0.9829891273535216,0.42554229575973884,11.726478571276937,0.1729811705115979,20.718141639673828,41.376286415267046,501.89773090638744,0.5179004745018658,3.4482282531951807,0.02195324374787894,1
F12,SA08,04,adult,0.9599264788449839,0.2661519341472531,7.327264991513503,0.407693499160598,19.19586566435321,39.69140859722294,428.93733952449935,0.5790303332827843,2.184892550148011,0.017814733486615105,1
F12,SA08,05,adult,1.0038943704013499,0.3619011284041657,9.909866009989111,0.10452412625202853,15.418095993502744,37.96129081344811,484.3187645600422,0.22837264323571418,2.348682580276047,0.020550298208675273,1
F13,SA08,01,adult,1.0503144967004574,0.16028665773706446,2.9919554617927657,0.323488447074428,14.257194327544399,36.79326143969491,358.2883972539761,0.2200653854653314,0.40799876351141595,0.012873224278583978,1
F13,SA08,02,adult,1.0099964341743923,0.16224911740330678,3.532187548383172,0.3439718744179893,15.415349171293826,34.63940209768144,328.3829469862701,0.3506202787193621,0.6739822864004434,0.011639738559181033,1
F13,SA08,03,adult,1.0515687867176922,0.15451336541596028,4.26316499864409,0.660445110619062,13.427499715070143,33.490529229290736,400.9105470090913,0.29900997836708715,1.2870587754132852,0.013058950329181087,1
F13,SA08,04,adult,1.0262722296032496,0.26418054774070476,7.461828112746882,0.39780510475255026,14.258558054738431,33.00658567341218,524.4263127208562,0.49585195340795657,2.3961584234416904,0.015588018569165344,1
F13,SA08,05,adult,0.9625359943452055,0.1191235672277732,2.4392427914227426,0.4956167736549329,18.84195959887467,44.686674553323336,350.63739494609644,0.5886017310176365,0.39147191594257547,0.012232746346298472,1
F14,SA08,01,adult,0.9242638717860038,0.2598093467209282,6.374025756592385,0.15032719847573325,12.016629378220491,26.844194969133003,245.5520116673526,0.40943627517696346,1.0907121862510558,0.01703773777249885,1
F14,SA08,02,adult,0.8923686947455601,0.30277002507019607,7.1430360826149455,0.06548068208687582,10.432175882898427,20.558570808468303,215.50868048189741,0.40943627517696346,1.0528847045924206,0.01827083907106918,1
F14,SA08,03,adult,0.8986442655468573,0.3449244295196079,8.742074046962662,0.08504508225420797,9.703926779811164,24.916759914450772,433.02408376224264,0.08631674575031098,1.8020612417135027,0.017926375149950984,1
F14,SA08,04,adult,0.9132451226726916,0.32147432475366805,7.578287087506257,0.14331200256128235,10.272966667409042,28.405236156950043,452.1908050197517,0.5069960853831833,1.1541952227489602,0.01646506039576775,1
F14,SA08,05,adult,0.9172085502171212,0.2664868366506342,5.681179684916214,0.364476360794668,12.019459818420291,29.90066825910914,387.0992474429291,0.2516543960948279,1.0064873518740853,0.015287876679432655,1
F15,SA08,01,adult,0.9961715838716961,0.31386951743791575,6.642479061026227,0.09959022487485908,14.029054183346183,31.709023458758185,254.1154219932866,0.7792447103762027,1.4807203441005887,0.016634200350883623,1
F15,SA08,02,adult,0.9832902670899124,0.426549862524697,9.683301446526224,0.23709360789833622,14.886359718565325,33.49875874233649,263.9776364358568,0.4315837287515549,1.9254683198695322,0.01978845853232625,1
F15,SA08,03,adult,0.9597218041326672,0.36212553103758227,8.94292322758572,0.2158357778678329,14.522288788021537,34.90669832532616,439.10175263416255,0.54931640625,1.924684028923215,0.017750960706314683,1
F15,SA08,04,adult,0.9546911804351315,0.3973884311004366,9.859942968486019,0.24322484493840776,17.625156179010375,35.543272514644215,398.46688050047,0.2516543960948279,2.0313994245917106,0.01984510342046106,1
F15,SA08,05,adult,0.9381902802839511,0.3870889508618083,9.276045139375636,0.23544676821749433,18.36374963262665,39.23303511102404,494.9183506828864,0.1220703125,3.0089773795964216,0.01844394284146785,1
D01,SA09,01,adult,0.9977295228260304,0.11527923991374872,1.6610567410748835,0.5281966482464178,24.965892476925507,11.88932558293617,81.02768137878539,0.7672000176987631,0.1921672783208167,0.017349789594939827,0
D02,SA09,01,adult,1.0428871311498593,0.32761690328311094,2.0974125498568172,0.2704637402049025,45.367365561043215,15.961258792431837,169.76210877120852,1.575132800361809,0.25014977121171944,0.04592294770321995,0
D03,SA09,01,adult,1.103670530971441,0.5841607947815034,3.7246006693985834,0.016105881350068987,52.795890814895486,23.845963290505797,204.25713008460949,1.9204263577334317,0.9966218323780967,0.08055263374595016,0
D04,SA09,01,adult,1.3557871051054804,0.975193169723532,5.854755991893204,0.019918044974971814,89.00531865804177,35.645345921095384,378.53165918329836,5.963356537145622,1.8657876766129533,0.16471809279579866,0
D05,SA09,01,adult,0.9888818552781453,0.14184516608598285,1.9419759916005979,0.5305314534001495,24.230722465172136,20.093089961420375,118.81281358435685,0.8051090062422436,0.2612508053712552,0.015773258937254807,0
D05,SA09,02,adult,0.9878830323391193,0.1504930649687039,1.8506145384498294,0.5753469995766685,26.49870662058986,23.140960630512897,155.68968922114516,1.100326927326657,0.18761052284254265,0.016446100414579754,0
D05,SA09,03,adult,0.9905444023137836,0.14620688410749033,1.914241860218834,0.5861327799587629,28.560645501559378,22.013089198188112,134.45618250826595,1.4482190573369962,0.23584712989730194,0.01691822766404613,0
D05,SA09,04,adult,0.9898812464932205,0.17703533902967372,2.103558241501914,0.41590098919394264,25.919238769161293,20.61450052451197,105.74414361695254,0.8886852892188133,0.2697735541483097,0.01788586039722255,0
D05,SA09,05,adult,0.988900190667778,0.14334369138366923,1.8295350464880755,0.5549212755610587,24.902884808523098,21.58739578660162,157.63444297905068,0.7221777078979024,0.22451547040083675,0.017080246188904528,0
D06,SA09,01,adult,1.0999838453543573,0.5808875472179347,8.733271711680512,0.061267137270930166,33.671567762426804,51.80104917334205,277.0863668495612,0.7012405574387242,1.7511593635116904,0.05041403193215993,0
D06,SA09,02,adult,1.103686896185512,0.5885753931197698,6.312908499313381,0.04521811290152432,28.139890301761728,48.33299891740482,260.4629292721595,0.44851496755063075,1.3388290317472826,0.05128531488369438,0
D06,SA09,03,adult,1.0793669931405676,0.5378246870507161,5.6350523242704345,0.08005430285905936,27.798109718939795,45.45758528440439,306.9129451417241,0.6103515625,1.3469821431870899,0.04637965306510596,0
D06,SA09,04,adult,1.0740944156846888,0.5105206730449212,5.076793695681914,0.0770432926692032,27.91408449154717,46.80306057240922,309.37856758835,0.390815688319876,0.7806634447451843,0.04453681397542077,0
D06,SA09,05,adult,1.0860182385964432,0.5592574167168657,5.540040353566084,0.026203921611325662,26.15172746401193,45.184463309215886,244.9762083320431,0.39555302114305785,1.1171588502925243,0.04858631120564186,0
D07,SA09,01,adult,0.9822851915108817,0.030474699370573562,1.2813512250409964,0.8592507012380758,14.134438557813347,16.34167675909435,70.16532117145574,0.4315837287515549,0.07804073950812984,0.009133153275618902,0
D07,SA09,02,adult,0.9828873323729465,0.030280007728202808,1.2695132210258289,0.8684358975785864,13.225640168638543,15.782391629811794,71.89788557672064,0.31121945273393464,0.09164919349894596,0.00885998220080665,0
D07,SA09,03,adult,0.9811077226203584,0.03335101472633657,1.234776685038255,0.8711813296780915,14.081124904369831,15.488260268136806,76.84764894985618,0.7598815672600545,0.06698946096839897,0.0081378408392202,0
D07,SA09,04,adult,0.9794797059218548,0.028781502942799193,1.2453771940535727,0.8342747774545716,14.259557969814754,14.574441536899743,58.69249923627736,0.46482990148095144,0.09900096139830916,0.008302328869833767,0
D07,SA09,05,adult,0.98315709982289,0.04110500530723484,1.4596836196694303,0.8158734056595423,15.627879151054197,18.862148456421757,107.22634987731865,0.7524919437217988,0.10490499462167135,0.009468725063890397,0
D08,SA09,01,adult,0.9934556886060898,0.16333917105181953,2.039926630832513,0.2240567249953123,13.129775114738631,26.589739179739226,180.36281110234535,0.9631185203893737,0.1932708587027061,0.012508500063075537,0
D08,SA09,02,adult,0.9907555666026368,0.11405849372538504,1.7098937312785334,0.32607244929233137,14.115160663098575,26.672116550276538,158.60850589676804,1.237373958295489,0.10602201075768625,0.010626400398279579,0
D08,SA09,03,adult,0.9919154549445919,0.15928131421367148,2.3242515753984523,0.09843439975276681,14.419537277965874,28.797051550816313,187.39754142392732,0.91552734375,0.2539456461964169,0.01296425299328085,0
D08,SA09,04,adult,0.9936938114333804,0.10926795860580438,1.781031544992343,0.3747964942597182,14.332555805199718,27.22403666415141,173.32989301461546,0.3286843754354556,0.15590681955621966,0.010667962762349218,0
D08,SA09,05,adult,0.9928629130068869,0.16022733423648905,2.2440411817066352,0.21115440237093092,12.646991244889332,26.599347550794953,179.89297189923622,0.6133957288281794,0.16550197403410816,0.012440758043948645,0
D09,SA09,01,adult,0.9827733904295004,0.12227987299589164,3.3349424928571203,0.30204685034723916,18.41871484864019,22.552268716721226,169.38818507235797,0.5069960853831833,0.5311142243713158,0.012634041064916854,0
D09,SA09,02,adult,0.9814432884378785,0.09044153213563942,2.5334192094134362,0.5444981831782132,21.509571842468514,27.92522178395177,112.81177644682502,0.2589502372509329,0.46280760643959384,0.010453094314546028,0
D09,SA09,03,adult,0.979195555509959,0.07871760009261979,1.926811020315125,0.6190512800283087,19.938929166997266,23.508742476727242,100.85447815133382,0.556056737008319,0.2187300889141639,0.010125059035264937,0
D09,SA09,04,adult,0.9830804872735924,0.08155347468450679,1.7627318317719765,0.5409697916054902,17.529649401156004,25.255844441401287,117.01880074306227,0.7598815672600545,0.2014423735649069,0.010215541010628408,0
D09,SA09,05,adult,0.9790121453021399,0.06115653230969524,1.4841745341608454,0.7140428402654668,18.476411277140524,22.94284134730563,127.39863353884232,0.7450290292806215,0.08501292610222433,0.009229553245385174,0
D10,SA09,01,adult,0.994198823859623,0.17993415642680785,2.1972022560306663,0.18078806977197084,18.311622674674634,32.60465226532795,159.9643534573902,0.4995942853926056,0.29821120220024855,0.012870633446366155,0
D10,SA09,02,adult,0.9995943017951254,0.16953596393140882,2.1146671172081817,0.35555459128355027,15.38751524121188,29.464091026749035,225.1227193189466,0.5033087921896559,0.2897350289264198,0.013483109633508576,0
D10,SA09,03,adult,0.9904905287012593,0.15256938389073882,1.9146603020550734,0.1081121289304535,17.27235267231522,28.822533989651824,146.7816832529731,0.8907787792557632,0.22342262713231265,0.012533171045268987,0
D10,SA09,04,adult,0.9952096735621971,0.1932478690361242,2.4436208705493523,0.11495264819970438,17.85585099672514,27.13645227555286,157.0734617329776,0.49585195340795657,0.32828859481172734,0.01533536941777663,0
D10,SA09,05,adult,0.9973069639159818,0.17692733803911606,2.038317781868866,0.21273826256547035,16.37836728352246,29.040515998731742,182.6030093314327,0.8653226854710586,0.20998678049895259,0.013740576417298665,0
D11,SA09,01,adult,1.0003656886459766,0.22305867147113936,4.845693284577876,0.3037093674597682,11.019097683449933,20.66171559855512,269.34777110039545,0.7524919437217988,0.8797298370860305,0.01427867374186614,0
D11,SA09,02,adult,0.999340198672798,0.18599328149080752,4.6866747320403315,0.36614712985782777,10.731938182578434,20.462441900619943,225.00768257641468,0.14950498918354357,1.0805313004849828,0.014350927209655872,0
D11,SA09,03,adult,0.995310332466056,0.16264634665733577,4.063515873585683,0.12315533414401911,9.9946879790797,18.319307155440857,165.0054942646798,0.08631674575031098,0.7419105625642679,0.01358235668237987,0
D11,SA09,04,adult,0.9956403484547356,0.1615675770748774,4.3316437777572165,0.1313104399529032,11.224414143027607,18.827056282528687,175.49332243694988,0.3558930599881165,0.9537831194480071,0.01416654682601568,0
D11,SA09,05,adult,0.9971881083702635,0.190059575142508,5.160454902409737,0.2874214396741743,11.04119249036621,21.45852307564199,195.55994571555027,0.39555302114305785,1.1044180598004605,0.015222388168145739,0
D12,SA09,01,adult,1.0011955034997873,0.017651167880901524,1.0964809655495622,0.8758192314466924,15.996037283256483,14.076650998267253,48.63184579401673,0.8188725503539269,0.10599477346176023,0.008476008102364653,0
D12,SA09,02,adult,0.9989039454329626,0.022261981112644567,1.1628952830986654,0.806174672474311,17.70879281130321,15.613870877179114,53.19930798118139,1.7909424745021008,0.2251960329247441,0.008987434322546574,0
D12,SA09,03,adult,0.9991390335388417,0.022447071900232502,1.1896246925731189,0.82802365240693,17.02423447599551,16.06887225498322,59.25083478910934,0.18310546875,0.1461781881636932,0.009037416107191833,0
D12,SA09,04,adult,0.9989814794679959,0.018674664265227684,1.0880150989157964,0.8723890313789556,16.970004369856948,15.297396938520556,54.77945226667061,0.6283953943473511,0.09898530581519172,0.008648986584739966,0
D12,SA09,05,adult,0.9973747111493344,0.02389032355363478,1.2867284740828677,0.7155797952425537,16.52192901222159,15.074467921335675,68.62287146493087,0.6985792933508055,0.26103123546559104,0.009576528613114078,0
D13,SA09,01,adult,1.00644282124401,0.0951775403233743,3.1217414651746265,0.6246458957819122,19.483957629213396,32.38748349604318,166.3532302458254,0.44434264460940665,0.6270821869906187,0.013259554232631901,0
D13,SA09,02,adult,1.0016359858977872,0.060070838078575314,1.6565309682082048,0.8095178897758761,17.322460721598016,29.00909376510616,139.82943829235037,0.06103515625,0.1270722579401653,0.011158171965714473,0
D13,SA09,03,adult,1.0061406947820501,0.09553305835146184,2.0732327576475376,0.528788530104722,20.69357581488943,38.52073894346563,224.04213472280432,0.7911060422861157,0.2526798247994577,0.01503754657197954,0
D13,SA09,04,adult,1.0072930785859062,0.08199693037117821,2.062640561024721,0.46225975601521924,18.473327313113586,32.43651998109406,151.64002470971712,0.6741553355216834,0.4109676661265267,0.013451255967601886,0
D13,SA09,05,adult,1.0015173929492516,0.09728457409063662,2.7633978717968866,0.6154916376805517,17.48854739162976,31.738238107195546,185.7415834050027,0.6823937919616058,0.5589128257670688,0.013501406057513893,0
D14,SA09,01,adult,1.0117771946430052,0.033423092588544374,1.3483354266841625,0.8402161238429223,16.498373039787,23.046456896515256,149.65412078317746,0.13647875839232115,0.10327531421036973,0.01046638365278986,0
D14,SA09,02,adult,1.010195050943132,0.04129384096511932,1.3813441179755408,0.7731711189003133,17.78272176277489,25.6265853343218,146.1502078301841,0.6851179297071426,0.1070679578143463,0.009707346061383128,0
D14,SA09,03,adult,1.008921019791559,0.03359083515384962,1.3078297676578077,0.8120491537616427,17.93144166548719,24.437350706667125,116.74313536890175,0.44851496755063075,0.15916001658073475,0.010226562393236634,0
D14,SA09,04,adult,1.0145039034849395,0.0485769479325307,1.5891909747105797,0.7511486158970557,15.749279728590766,22.82228010853052,136.5438978065092,0.2516543960948279,0.1490964908867456,0.010754496655280315,0
D14,SA09,05,adult,1.0148707481085808,0.04209336079326889,1.3765194906731706,0.8086786640196618,16.84316381635239,22.73999847398766,139.18612053902297,0.14950498918354357,0.16161264100400297,0.011601991427416254,0
D15,SA09,01,adult,0.9752329016339909,0.04408606918870984,1.2095569247048947,0.836284244674396,10.265960822933675,11.946761043002672,55.925158465829824,0.30517578125,0.08007399633239298,0.009013643349288634,0
D15,SA09,02,adult,0.975027734553266,0.051364239099445735,1.2849959531490265,0.8194750189240823,10.387224794208594,11.981624442399362,48.68111414036396,0.40023428493054203,0.0691252029830357,0.008514066209395231,0
D15,SA09,03,adult,0.977205954738563,0.04688908133527176,1.2463019026773519,0.8271386372279513,9.675511462387986,9.593593747237488,42.55091646509689,0.390815688319876,0.060682629938857424,0.007926906057184793,0
D15,SA09,04,adult,0.9717666915173541,0.049923147912741966,1.1939394176455573,0.6704313159556783,12.765444643500944,16.032384357165814,70.62782999293303,0.3712623614683972,0.07123612704898707,0.008057229245725215,0
D15,SA09,05,adult,0.9771991833716822,0.05482985398481369,1.2593885700261456,0.749969481800968,9.309943518238075,11.607594844797982,51.94034419207906,0.279698223569082,0.08211105339810798,0.008467416870719566,0
D16,SA09,01,adult,0.9706105938855983,0.02167451250028278,1.0311094246043009,0.897409398173257,12.599407930275683,14.793786083495174,69.30501006327303,0.2200653854653314,0.05391314722207474,0.008622966584315989,0
D16,SA09,02,adult,0.9720404837056211,0.021972403632526026,1.0445037861011741,0.8776553598446616,12.300019773320646,16.42412341953471,91.52282226199412,0.7574263699945591,0.11558468721457493,0.008529462674704542,0
D16,SA09,03,adult,0.977104046137162,0.019557497099122557,1.0442773274943538,0.8839784198042888,11.459847354938397,17.197326744518232,90.354834075555,0.5069960853831833,0.06911384274336141,0.008765464054032135,0
D16,SA09,04,adult,0.9713951098038509,0.021215756438346296,1.0384308465405268,0.8690945388062293,11.977549742757493,15.01999948739916,66.28909716270857,1.223751077622279,0.12203906711663037,0.009109802963785028,0
D16,SA09,05,adult,0.9746639750748066,0.021219430952959188,1.0378135115547615,0.8703226688140224,12.162865154002523,15.201306211025765,81.46311796304295,0.5390479044389554,0.13613384386502148,0.008926656113835023,0
D17,SA09,01,adult,0.9894612833004994,0.04190832451976755,1.230251716970708,0.5694288959809863,16.116084006431347,19.768674192341763,115.03728078294647,0.17263349150062196,0.14069769253230213,0.009871488207122253,0
D17,SA09,02,adult,0.9861657085283286,0.04083190355421727,1.2197887200185018,0.6477076087899346,15.822804455761442,21.985164058692405,113.22758488689325,0.2200653854653314,0.09125255619471195,0.00951511191105261,0
D17,SA09,03,adult,0.988271131133565,0.04604631124138388,1.4238803681259093,0.7675160001894912,17.033781919411116,22.996182579487247,108.5576100211687,0.30517578125,0.12774107781961497,0.010007696613801546,0
D17,SA09,04,adult,0.9873187449374887,0.030594245414648995,1.1038111468233878,0.8169761019588486,16.113021277799923,19.606216759111103,94.46477602020954,0.3762459718608994,0.08884863045335989,0.008699417696805987,0
D17,SA09,05,adult,0.9863445403186383,0.042065615914796836,1.2924080638543018,0.7460221660685592,16.012773918529646,20.807117448080206,108.77752602462245,0.3712623614683972,0.10597078042291985,0.00935206326704617,0
D18,SA09,01,adult,1.0241027667583769,0.3134115198707125,5.214456036617099,0.14267173724804433,27.754458068594918,20.485785856019813,240.36376848974732,1.2403809468323714,1.219712653570249,0.029156929071460332,0
D18,SA09,02,adult,1.024614360965424,0.2968155933253737,4.335348003283048,0.08504508225420797,29.819273752994043,24.81618536261863,205.82645667000943,0.9727403229070574,1.1717725028888202,0.032390149239319224,0
D18,SA09,03,adult,1.022299951940906,0.290535063097097,4.1413416979971975,0.15413609106991297,37.925409279064226,25.94213482304764,205.1931966646751,2.698692745292254,1.2043430953062693,0.03193271450679775,0
D18,SA09,04,adult,1.0250505656058386,0.29823981695868734,4.968860553015399,0.3441714391000327,31.910317771669355,21.99030490541768,294.8962446785046,3.0529782715819826,1.7519459930065875,0.033083789100410606,0
D18,SA09,05,adult,1.040711364770864,0.47255078418318497,13.452147834902437,0.13827242203459264,33.63489731865665,33.64775687885773,544.8411724531742,2.595968056413176,8.30153242397064,0.04152457803575719,0
D19,SA09,01,adult,1.0035623942246195,0.3179259553628551,3.9886580839358587,0.04436647145156464,8.86485071706179,11.729514852647254,89.05903575249938,0.4805913009040412,0.45376720099342505,0.0182714783226326,0
D19,SA09,02,adult,1.0044914272382206,0.3057214506355902,3.463665509220777,0.04894517221149089,8.931028240454438,10.472978218120426,85.9422032196334,0.6133957288281794,0.3830729222491094,0.01871117820702031,0
D19,SA09,03,adult,1.0027184793781994,0.3199528841624414,4.391761279791044,0.08175175600178261,9.745072101310148,12.874957534254264,140.73296217337875,0.5886017310176365,0.8386318410852076,0.019314513266249785,0
D19,SA09,04,adult,0.9997132756301506,0.29323691133642454,3.705761192471123,0.05269819360637516,8.925351564573335,10.91371597664185,84.79112338298985,0.49208116139517516,0.6674291514368482,0.017955918145780958,0
D19,SA09,05,adult,1.0043081361608457,0.2984857825986912,3.5023752054967106,0.08423382286268681,9.268431557270969,13.152489952832731,123.85537181692487,0.6283953943473511,0.4529458736079728,0.018006495808236524,0
F01,SA09,01,adult,1.006472959287414,0.23398264771783076,3.6401010553773605,0.29833624754890664,25.57095366486706,40.8549576631568,311.3770036127565,1.8280003823085862,0.899257701582937,0.02566858332094005,1
F01,SA09,02,adult,1.0008364372142042,0.26753921970132566,5.094435944036457,0.23139380030656073,27.79523999187623,40.54315148184046,278.116867932364,0.6932261164306974,2.35773509227932,0.02959889350759835,1
F01,SA09,03,adult,1.0328651411974479,0.3762508062205471,6.602543612375484,0.10923540198523096,44.80697420899356,51.99865142217199,387.31039430662383,0.390815688319876,4.609751118454422,0.04760599953369051,1
F01,SA09,04,adult,1.0056213568965617,0.3566159681326432,7.526043243584033,0.30128812809802596,25.320507031378146,30.756415780147798,230.93874740005597,0.2516543960948279,3.408126168350597,0.030338957456911824,1
F01,SA09,05,adult,1.0152234511490192,0.3255217239326852,7.830566025660378,0.1453733911400656,28.47729100473605,42.274985365193146,417.4547421743569,1.065933178501769,4.33808844287301,0.032643185614970066,1
F02,SA09,01,adult,1.0418131908978396,0.4183237733499372,10.622179083246643,0.22473671661941447,32.22534306763775,48.22707176942123,320.4052314042643,0.14950498918354357,2.3942683583244104,0.028262514478457672,1
F02,SA09,02,adult,1.034787142559437,0.47580689835225787,10.445275979274225,0.13096136417375165,33.47050554254693,42.89702523660699,313.46297903132694,0.795801074853839,2.447172388284465,0.03079089411319862,1
F02,SA09,03,adult,1.04115807385232,0.40990107211754073,11.217782236505755,0.2283068624406634,29.35708722508573,44.861464033210986,356.21046403212756,0.2516543960948279,3.181718314145641,0.02732197824516813,1
F02,SA09,04,adult,1.0566023902968398,0.3548532769942151,7.277059634483431,0.4407489575196832,32.937458239327846,54.57792359776521,551.5430032293831,0.559396447138164,2.218441640365616,0.02508024602711893,1
F02,SA09,05,adult,1.0460450862841866,0.31993636220838223,7.223434711631519,0.3294939820083024,33.182923954003414,47.94012423508872,364.3263785538834,1.2597514306976498,1.544980346129293,0.028314697750646635,1
F03,SA09,01,adult,1.0359850886045392,0.3600084807895628,9.869789004094848,0.3691561256666175,26.180402292858552,48.02332977292953,391.2932640216462,0.80279214098913,2.4919269316081705,0.02490618674306311,1
F03,SA09,02,adult,1.0288584974094002,0.3166373255689347,9.03745275883443,0.3519529082269033,24.846937077890246,45.07262392098914,371.03786047636623,0.6630115045898569,2.3261312010819175,0.022626598140955325,1
F03,SA09,03,adult,1.0251912093612003,0.3037163412631192,6.94712368292233,0.22045236030503848,30.629501367901533,43.49478214162091,336.11923669134944,1.235867720417272,1.6267848113001673,0.02370471289624097,1
F03,SA09,04,adult,1.026933499088653,0.22001855745860047,3.7121071347528227,0.4095792071786909,28.248500013132556,45.01104317067457,363.4546952841595,0.737490598974278,0.6748246941195772,0.019122552877127642,1
F03,SA09,05,adult,1.0190205744410343,0.21157421200629548,3.3942435508116624,0.37173053916782245,31.74408285357036,41.94312462484467,328.5899387815192,0.9954532733337458,0.7532038981041411,0.020252464899609236,1
F04,SA09,01,adult,1.0304608441961371,0.5758794392272968,11.388876028493014,0.08531378776500607,28.933295273167403,39.67142597342942,504.8786436163377,0.5250442667872697,4.653416279353124,0.04602824581059271,1
F04,SA09,02,adult,1.0306376736075276,0.6220289665091305,14.08868493120704,0.17000043083585112,27.074581921949004,44.31017809652271,846.2696292423469,1.2267914576563588,7.838805781984807,0.045870570417385494,1
F04,SA09,03,adult,1.0043360547095506,0.32871363952770977,8.00956535693612,0.16387638252658618,28.624948526384696,36.944210058586215,364.83551624654194,1.235867720417272,6.7693571264046,0.03469214951798215,1
F04,SA09,04,adult,1.0134585572766146,0.37099447660249263,6.0766913677194125,0.16828640022295324,30.71483932431669,38.375045581574646,335.6512147284083,1.28173828125,1.527969951324717,0.0318897836539159,1
F04,SA09,05,adult,1.009230501965817,0.38399929073167194,5.84383877773474,0.22679809948429352,29.72276631228231,43.52743579676289,458.5980717327011,1.0711626449453273,1.5815390852203137,0.03176712963322787,1
F05,SA09,01,adult,1.0460767043821062,0.662662390287292,16.532395898227886,0.025315393353155705,28.455350203059613,45.71634629383458,389.3657270600953,1.3891365572193655,5.720427895912697,0.04733256514461176,1
F05,SA09,02,adult,1.0511652980935429,0.6341553997035198,14.72607861439772,0.04225255400934363,28.796650259532218,45.47978831505053,600.7951852648158,1.9815286963803622,11.739378154245768,0.05582612882210365,1
F05,SA09,03,adult,1.0432719895066496,0.5306103458338368,9.12813650076304,0.047841596538733946,27.84855279336915,45.24910417411273,411.06351689773624,2.0939595701182183,3.978235811535095,0.04894209792192369,1
F05,SA09,04,adult,1.0371637823925646,0.4883496620133915,8.178327474685954,0.09415602182182774,26.955984943489913,42.66464885310757,397.58480213335463,1.4143835725410727,3.4690677699878822,0.043775777586797675,1
F05,SA09,05,adult,1.0392420550966937,0.4950528323793891,5.64222757921586,0.019918044974971814,30.59614468962154,49.36428434599013,494.88933670039575,0.9727403229070574,2.9402008507489854,0.04184323017801721,1
F06,SA09,01,adult,1.0327177312714366,0.27794030863766556,5.860454327674418,0.30571241879879935,32.557996716717426,47.31656514467164,358.906243240828,0.18310546875,0.9843928323133344,0.023267859795094124,1
F06,SA09,02,adult,1.0175626855251554,0.2919882126758815,5.774795806049119,0.43489388410241814,34.53405502382752,53.70007812341696,376.4121022369241,1.0139921707663666,1.0241719124594382,0.022825920030731674,1
F06,SA09,03,adult,1.0194680726516683,0.22411859400490697,4.237395500762563,0.3792483957818741,30.09540331719691,43.51539618251176,291.44773469232064,0.8234092750996119,0.5221738629284771,0.021341700985555066,1
F06,SA09,04,adult,1.0168962480470745,0.26027762577668995,5.266443568144001,0.416066054748597,32.09365769991855,45.431074119577495,384.1469384699263,2.5276219776426583,0.9205295158629143,0.023794791343306542,1
F06,SA09,05,adult,1.0215246385583086,0.24261728828186324,3.4282123286791633,0.34820444840728987,29.30422516781116,39.2679781204431,324.8230346892984,0.8674725588105405,0.6169202038517438,0.023498505952071803,1
F07,SA09,01,adult,1.0124558383907898,0.19697857334219976,4.578111668069325,0.4467834805760224,21.27649690590574,36.256070949602716,368.1836919838546,0.2516543960948279,0.899882043787378,0.016809358783292705,1
F07,SA09,02,adult,1.0102935865483595,0.21691040070339712,4.728771758991209,0.5192521571783549,22.72651386353198,40.18690527095156,386.1030773624733,0.6254242410864013,1.0888918362870497,0.019116409770016794,1
F07,SA09,03,adult,1.0148192655682033,0.26837147233929953,6.544004115842537,0.3622717829566119,29.614031296015774,44.823022363910155,487.6326793069882,0.49585195340795657,1.811819451799351,0.022034886549188407,1
F07,SA09,04,adult,1.0175129616411862,0.23005283685370587,4.593100573248594,0.3870737007401659,26.885292800055545,42.263507497652114,450.4469542667044,0.5627163365046929,0.8972136339229229,0.021103196082197653,1
F07,SA09,05,adult,1.016319626125203,0.25878751725454646,5.1173678999689685,0.16982082124440748,33.47055775019597,48.4710419821287,394.0009575704494,0.54931640625,0.8592131560560934,0.023799208156020123,1
F08,SA09,01,adult,0.9874599762732035,0.2160586181692168,5.218507315652209,0.2423134753011066,14.89802352668311,30.07280235868615,226.7898701194752,0.7598815672600545,1.0030990695901,0.01346812783693316,1
F08,SA09,02,adult,0.9829145447002647,0.19101589419661838,4.020502949846768,0.5488941519446736,15.235895032225168,26.698137456584902,197.84808329981038,0.7273178276253043,1.4397903617069727,0.014343479343610644,1
F08,SA09,03,adult,1.0082175097903425,0.2956670989911923,6.771668868719004,0.2543565718140579,18.751949898485844,41.63504015483707,364.6817080291951,0.45674528647142837,1.5179513680992658,0.013505260987873831,1
F08,SA09,04,adult,0.9750025249278919,0.21557790858741235,4.416882395723962,0.10408525464432991,15.955636269148862,30.056366338721862,295.0189569613522,0.46482990148095144,2.151742361421447,0.01748624745562134,1
F08,SA09,05,adult,0.9794435519731018,0.1490235745441797,2.698582708165992,0.46662931746931097,13.456481239835421,23.585679601813954,217.0765850842016,1.081545724284018,0.48721255373145445,0.013182139499064624,1
